"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","2825","337","1983","275","1983","275","1847","257","136","72","0","12","842","185",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","3239","416","2328","426","2328","426","2202","403","126","83","0","12","911","213",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","2992","373","1871","285","1871","285","1816","283","55","53","0","12","1121","217",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","3581","602","2518","480","2518","480","2386","462","132","69","0","12","1063","293",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","3153","386","2052","379","2021","376","1940","340","81","62","31","34","1101","211",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","4155","743","3097","573","3097","573","2846","497","251","132","0","12","1058","265",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","2081","279","1466","245","1466","245","1386","225","80","48","0","12","615","128",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","4006","616","2833","527","2833","527","2709","511","124","63","0","17","1173","259",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","4084","611","2944","538","2944","538","2813","548","131","78","0","17","1140","283",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","3419","720","2403","519","2403","519","2266","511","137","97","0","12","1016","323",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","1982","247","1299","178","1299","178","1203","182","96","60","0","12","683","185",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","2443","314","1651","244","1651","244","1528","244","123","67","0","12","792","223",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","3137","337","2369","293","2369","293","2194","277","175","124","0","12","768","212",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","3955","482","2984","409","2984","409","2800","356","184","130","0","12","971","214",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","3016","538","2119","397","2119","397","1948","356","171","90","0","12","897","240",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","2981","587","2275","572","2275","572","2141","567","134","82","0","12","706","195",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","2436","324","1992","304","1989","301","1938","297","51","41","3","11","444","123",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","2965","366","2280","299","2280","299","2220","301","60","46","0","12","685","198",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","5193","903","4034","833","4034","833","3893","829","141","95","0","17","1159","337",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","4579","879","3333","639","3333","639","3057","474","276","244","0","17","1246","416",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","2175","275","1813","260","1796","256","1657","238","139","71","17","25","362","97",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","1696","241","1317","210","1317","210","1228","161","89","78","0","12","379","87",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","1525","183","1200","156","1200","156","1176","157","24","18","0","12","325","91",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","2401","363","1729","316","1729","316","1614","311","115","53","0","12","672","174",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","2960","354","2062","281","2062","281","1928","277","134","57","0","12","898","191",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","1936","465","779","134","779","134","715","123","64","52","0","12","1157","421",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","3068","482","1962","253","1962","253","1874","254","88","63","0","12","1106","326",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","4490","602","2920","463","2920","463","2854","458","66","42","0","17","1570","320",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","3412","444","2399","398","2399","398","2212","347","187","119","0","12","1013","142",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","4486","565","3100","509","3100","509","3046","516","54","43","0","17","1386","262",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","1934","223","1236","117","1228","118","1180","108","48","45","8","13","698","170",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","2713","504","1814","504","1814","504","1767","505","47","45","0","12","899","195",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","3358","447","2423","378","2401","380","2325","369","76","83","22","25","935","168",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","1616","455","1141","379","1141","379","967","221","174","178","0","12","475","117",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","5875","817","4030","698","4005","695","3792","691","213","120","25","38","1845","322",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","3298","423","2302","358","2302","358","2267","358","35","34","0","12","996","183",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","5267","707","3460","624","3460","624","3324","612","136","88","0","17","1807","369",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","1950","335","1365","293","1365","293","1332","290","33","28","0","12","585","139",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","4672","710","3084","493","3084","493","2931","441","153","102","0","17","1588","350",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","4677","554","2995","398","2995","398","2893","364","102","76","0","17","1682","346",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","3580","514","2576","468","2576","468","2464","480","112","81","0","12","1004","202",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","4200","569","2822","444","2822","444","2628","422","194","87","0","17","1378","224",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","3784","516","2734","348","2734","348","2426","353","308","154","0","12","1050","340",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","4249","572","2629","357","2629","357","2457","343","172","99","0","17","1620","413",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","2147","396","1399","346","1399","346","1342","342","57","40","0","12","748","136",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","3541","536","2377","440","2377","440","2284","447","93","56","0","12","1164","328",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","5473","677","3601","497","3601","497","3300","493","301","122","0","17","1872","394",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","1593","305","1056","239","1056","239","1008","234","48","40","0","12","537","154",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","2152","420","1291","279","1291","279","1242","279","49","39","0","12","861","223",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","4622","784","2935","435","2935","435","2821","427","114","74","0","17","1687","553",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","2906","395","1804","260","1804","260","1748","268","56","48","0","12","1102","242",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","4430","735","2885","660","2885","660","2838","662","47","39","0","17","1545","364",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","3961","655","2688","469","2688","469","2566","454","122","80","0","12","1273","360",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","2884","414","2011","330","2011","330","1918","330","93","64","0","12","873","209",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","4173","674","2778","453","2778","453","2686","466","92","104","0","12","1395","343",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","1708","267","1138","198","1138","198","1069","176","69","42","0","12","570","205",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","2476","300","1788","218","1788","218","1532","222","256","104","0","12","688","179",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","3515","574","2619","522","2619","522","2512","528","107","66","0","12","896","218",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","3537","501","2762","470","2762","470","2701","459","61","46","0","12","775","212",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","1726","230","1167","136","1167","136","1080","136","87","47","0","12","559","164",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","2568","366","1971","289","1971","289","1810","290","161","124","0","12","597","220",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","3552","569","2506","387","2506","387","2418","375","88","52","0","12","1046","306",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","2718","490","2113","434","2113","434","1937","442","176","91","0","12","605","200",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","3289","495","2595","413","2595","413","2496","378","99","81","0","12","694","157",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","3134","467","2341","420","2341","420","2219","418","122","76","0","12","793","182",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","975","166","824","152","824","152","755","124","69","69","0","12","151","55",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","2628","334","2197","337","2197","337","2126","314","71","72","0","12","431","182",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","1795","311","1489","299","1489","299","1450","298","39","24","0","12","306","72",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","2336","388","1814","340","1814","340","1768","343","46","37","0","12","522","212",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","2300","356","1806","285","1806","285","1751","288","55","50","0","12","494","180",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","1287","141","963","127","963","127","949","125","14","12","0","12","324","96",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","4146","593","3289","519","3289","519","3200","513","89","70","0","12","857","327",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","2637","424","2103","381","2103","381","2014","373","89","60","0","12","534","186",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","3495","524","2740","420","2740","420","2590","416","150","84","0","12","755","315",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","2389","300","1801","285","1801","285","1728","269","73","58","0","12","588","191",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","2290","324","1617","240","1617","240","1579","239","38","25","0","12","673","161",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","2311","418","1973","417","1973","417","1887","414","86","50","0","12","338","114",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","4035","510","3090","448","3090","448","2911","440","179","87","0","12","945","293",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","2673","321","2226","277","2226","277","2137","281","89","62","0","12","447","151",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","2580","340","2014","263","2014","263","1977","257","37","35","0","12","566","240",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","2588","348","2275","338","2275","338","2212","341","63","48","0","12","313","87",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","2383","268","1746","228","1746","228","1716","223","30","28","0","12","637","170",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","2632","272","2316","261","2316","261","2285","260","31","24","0","12","316","117",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","1847","209","1666","206","1666","206","1600","211","66","53","0","12","181","59",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","1359","180","1076","168","1076","168","1032","161","44","29","0","12","283","111",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","1377","139","1180","122","1180","122","1110","112","70","39","0","12","197","58",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","1840","279","1319","185","1319","185","1264","190","55","59","0","12","521","165",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","797","226","619","164","619","164","571","165","48","29","0","12","178","93",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","867","188","569","156","569","156","525","146","44","30","0","12","298","67",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","1514","238","1083","192","1083","192","1042","183","41","52","0","12","431","138",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","1646","333","1142","330","1142","330","1091","327","51","36","0","12","504","127",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","741","225","512","147","512","147","469","135","43","40","0","12","229","107",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","1796","327","1163","263","1163","263","1126","261","37","25","0","12","633","175",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","2333","476","1448","425","1448","425","1314","430","134","84","0","12","885","242",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","5176","826","3595","711","3595","711","2926","638","669","323","0","17","1581","363",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","4626","978","3023","624","3023","624","2712","547","311","290","0","17","1603","585",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","833","185","568","135","568","135","532","115","36","41","0","12","265","77",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","3835","564","2774","463","2774","463","2687","448","87","62","0","12","1061","231",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","1032","222","728","187","728","187","634","154","94","90","0","12","304","79",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","4728","850","2535","646","2535","646","2223","528","312","243","0","17","2193","507",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","4573","853","2572","527","2572","527","1932","470","640","317","0","17","2001","578",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","1464","362","1121","130","1121","130","1088","127","33","21","0","12","343","256",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","1068","152","875","126","871","126","862","127","9","13","4","6","193","61",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","2117","307","1953","319","1953","319","1933","316","20","17","0","12","164","78",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","1346","232","1121","197","1121","197","1081","190","40","44","0","12","225","92",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","1496","197","1178","216","1178","216","1155","213","23","28","0","12","318","98",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","1120","168","865","126","865","126","828","120","37","26","0","12","255","93",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","854","167","620","152","620","152","599","154","21","24","0","12","234","70",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","1685","234","1285","209","1285","209","1229","209","56","34","0","12","400","129",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","3006","434","2515","378","2515","378","2363","355","152","85","0","12","491","211",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","1636","254","1336","249","1336","249","1322","249","14","14","0","12","300","76",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","1694","168","1335","148","1335","148","1309","148","26","20","0","12","359","110",
